period,1.0,1.0499998522537841,1.1000001266396136,1.1499999788933977,1.1999998311471818,1.2500001055330114
30,0.011803284600356777,0.0003223081747803477,1.2264832848331561e-05,3.1527244070933596e-08,8.266546811742392e-12,8.200922109397169e-16
60,0.018255132336202774,0.001464978504164022,0.00014369919349415216,3.350267272816267e-06,3.0331402020793763e-08,1.21522043911291e-10
90,0.02478634722604864,0.004051001982970379,0.0005117182095187466,5.312742552354696e-05,2.2787063734340095e-06,1.6018594254050525e-08
120,0.03051312094611608,0.0071415067435941235,0.001093133843594938,0.0002047860979569568,1.7773345503067685e-05,1.0648997720006037e-06
150,0.03561752765363697,0.01061655248634361,0.0019932029172828143,0.0004831019706840654,0.00012114360039643838,1.5499135846758845e-05
180,0.04049655429215628,0.014233804700940602,0.003225920139157632,0.0007094129453113183,0.00011387530898133942,1.3899122611739599e-05
