period,1.0,1.049999856390755,1.0999999999999999,1.149999856390755,1.2,1.249999856390755
30,0.019025829307370817,0.0019513122022542892,5.445681559175475e-05,5.146661179275757e-07,1.6242249681014081e-09,1.850792624229162e-12
60,0.0302411639567833,0.008645227477025745,0.001229765117883265,0.00012893445919338466,9.366474416926056e-06,4.581559939862323e-07
90,0.03685814071227846,0.014067413522106172,0.0036637687920209523,0.0007365926116848113,0.00012316533165594747,1.6497296576759233e-05
120,0.0431734851784399,0.01937742864860041,0.006638197864618885,0.0018314959580833022,0.000446851177806028,9.518891164468055e-05
150,0.04884834621748629,0.024308888609293047,0.009813751734387546,0.0032964197333845355,0.0010156427517478083,0.00028587545319628036
180,0.05416416205496379,0.02907818557290403,0.013191471305063682,0.0051166952378360695,0.001836933913789526,0.0006186185076888462
